experiment,A.1 Expected Annual Damage,A.1 Dike Investment Costs,A.1_Expected Number of Deaths,A.2 Expected Annual Damage,A.2 Dike Investment Costs,A.2_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
628,134150535.6715534,0,0.0839429095682918,164564420.88613677,0,0.13382587592744466,0.0,0.0
629,206623854.1880412,0,0.14024633828461053,315283776.5714534,0,0.2736112575056044,0.0,0.0
630,84070681.05071336,0,0.06691978059075279,56452040.85910846,0,0.059631470772605874,0.0,0.0
631,2385500847.9079065,0,1.8980525918466427,517499239.72464335,0,0.501849254865186,0.0,0.0
632,3283679112.145356,0,1.9295464890786609,0.0,0,0.0,0.0,0.0
633,89961608.476324,0,0.07057840667913512,731308356.3080071,0,0.6941555891542673,0.0,0.0
634,0.0,0,0.0,1036048975.1496303,0,0.8723811043238676,0.0,0.0
635,1602447325.0032365,0,1.035943740741262,60814359.77941705,0,0.05291863738954643,0.0,0.0
636,120509635.33691126,0,0.06965331471863573,180868510.23208207,0,0.13566346605992202,0.0,0.0
637,0.0,0,0.0,100408305.24780881,0,0.09326493136754299,0.0,0.0
638,3304300700.1554403,0,1.9447852372024699,106584189.80646977,0,0.08751247065022898,0.0,0.0
639,0.0,0,0.0,29411025.13478931,0,0.02840799543706521,0.0,0.0
640,2959689842.340124,0,1.910312969740564,0.0,0,0.0,0.0,0.0
641,2440043429.000842,0,1.952804568033265,99121492.63601968,0,0.10188805610263234,0.0,0.0
642,2641206905.6557097,0,1.9374886694689248,0.0,0,0.0,0.0,0.0
643,21346914.208398078,0,0.013743097955644327,1147919937.5262723,0,0.8611338362750527,0.0,0.0
644,2789179099.122291,0,1.9395603402025086,0.0,0,0.0,0.0,0.0
645,2791790316.7555523,0,1.9418413287602694,0.0,0,0.0,0.0,0.0
646,2985095270.8790503,0,1.9309725174847476,28210846.28472291,0,0.026194305887410434,0.0,0.0
647,53188557.92759471,0,0.040592899255642134,76785642.64560734,0,0.07653737035227685,0.0,0.0
648,75954241.38219316,0,0.06818544213016711,8642012.916227557,0,0.010610382279751756,0.0,0.0
649,17661515.99717103,0,0.013632977999178708,15138896.426237194,0,0.015817424767374164,0.0,0.0
650,3336980467.210307,0,1.9316477723969152,0.0,0,0.0,0.0,0.0
651,105555637.49176422,0,0.07110056409326103,5329850.479164578,0,0.004981285144758644,0.0,0.0
652,1043783156.1285245,0,0.7487953126816815,14916226.075537331,0,0.015376313374272992,0.0,0.0
653,160294061.64175963,0,0.10660009591350976,154888213.91457573,0,0.13438806485876437,0.0,0.0
654,23564753.000247404,0,0.01271524568444311,31638562.75137711,0,0.02277220873289597,0.0,0.0
655,0.0,0,0.0,1142374348.8324752,0,0.8549764705159391,0.0,0.0
656,784790811.458626,0,0.48216810825216183,1134174084.0192862,0,0.8635263642138699,0.0,0.0
657,2952137706.504158,0,1.904173258075902,0.0,0,0.0,0.0,0.0
658,0.0,0,0.0,236870973.78934434,0,0.2134331596522904,0.0,0.0
659,2739174745.254438,0,1.8958883357460286,3292523.581940527,0,0.002810493305220973,0.0,0.0
660,3152736139.2835293,0,1.9483702481939598,0.0,0,0.0,0.0,0.0
661,218117253.51043743,0,0.1976251855017525,500993361.24708986,0,0.5659162262255844,0.0,0.0
662,0.0,0,0.0,1027464277.1593679,0,0.861594496230434,0.0,0.0
663,980652992.7052855,0,0.6273671454661011,0.0,0,0.0,0.0,0.0
664,3231025559.5460677,0,1.8906515462051598,16445499.043791426,0,0.013436070573619882,0.0,0.0
665,203744434.29750204,0,0.14070779802561853,5000093.508117646,0,0.004829094444083605,0.0,0.0
666,20945934.502929788,0,0.013444334789278634,72254739.41384056,0,0.0604320021558907,0.0,0.0
667,2960629357.7931747,0,1.9110767391128172,164989938.99643666,0,0.14335203020973714,0.0,0.0
668,221341014.77456063,0,0.18475539588136028,15452012.63523927,0,0.01724138937932126,0.0,0.0
669,15674845.12750065,0,0.01355572600658272,314129891.65222776,0,0.33440107396066876,0.0,0.0
670,0.0,0,0.0,421035571.81086475,0,0.3968217271982327,0.0,0.0
671,2792758693.029114,0,1.9426872303297924,13707838.39210974,0,0.013145150170488756,0.0,0.0
672,2782323035.4508653,0,1.9335708328351577,0.0,0,0.0,0.0,0.0
673,508880588.1095182,0,0.3713737808890394,0.0,0,0.0,0.0,0.0
674,398348036.97102225,0,0.23807128583025072,931908080.8726518,0,0.6899686600508437,0.0,0.0
675,2141774874.6038055,0,1.946829648301509,0.0,0,0.0,0.0,0.0
676,0.0,0,0.0,38672404.44455023,0,0.04387182954729052,0.0,0.0
677,2242496650.311341,0,1.8983058776436899,737265692.0842404,0,0.7874450732790825,0.0,0.0
678,18086423.34598664,0,0.014012982490835756,31272446.829875164,0,0.0323024155748899,0.0,0.0
679,2009376819.58862,0,1.2581547934084245,0.0,0,0.0,0.0,0.0
680,0.0,0,0.0,25785844.832986712,0,0.028265530845753183,0.0,0.0
681,99709654.52955115,0,0.08647565334110291,307243633.1036836,0,0.33542728561098334,0.0,0.0
682,17733972.04088108,0,0.01369777711864385,43624391.92576289,0,0.04439414239445246,0.0,0.0
683,0.0,0,0.0,219135043.74583495,0,0.21133271414526705,0.0,0.0
684,0.0,0,0.0,87176191.02871916,0,0.07775906739605132,0.0,0.0
685,2110282213.1613092,0,1.9108994870127394,0.0,0,0.0,0.0,0.0
686,2674027256.740833,0,1.9214277577989096,0.0,0,0.0,0.0,0.0
687,321762671.67055243,0,0.2102537561276252,0.0,0,0.0,0.0,0.0
688,154446328.99883306,0,0.10792248132879384,923681711.2686117,0,0.7781982871262184,0.0,0.0
689,2692187707.0820537,0,1.937852130609568,3721124.2044088994,0,0.003548567076302484,0.0,0.0
690,2855236170.7808695,0,1.952804568033265,0.0,0,0.0,0.0,0.0
691,0.0,0,0.0,446206935.84424615,0,0.4796321518013796,0.0,0.0
692,1355638557.8564675,0,1.2464143592649028,0.0,0,0.0,0.0,0.0
693,3021128489.639628,0,1.9194472392488238,4046496.611980941,0,0.0033541530775428006,0.0,0.0
694,872640058.1819168,0,0.8703441195834549,0.0,0,0.0,0.0,0.0
695,0.0,0,0.0,16156883.515205586,0,0.015628002429124464,0.0,0.0
696,65146495.687042385,0,0.040223909338538866,1063706215.1322073,0,0.7810223121566925,0.0,0.0
697,2086920279.7252617,0,1.8842552894605575,0.0,0,0.0,0.0,0.0
698,17376291.27237092,0,0.013926466955186389,14694729.74282099,0,0.015965140688440665,0.0,0.0
699,13220503.118025344,0,0.01328113017539706,724565062.3084817,0,0.847683066476694,0.0,0.0
700,3032955887.4464707,0,1.9289067523122807,0.0,0,0.0,0.0,0.0
701,271368638.50463945,0,0.14237927931706357,308726706.24674666,0,0.20901138540418449,0.0,0.0
702,3259620108.699225,0,1.9117710636237282,0.0,0,0.0,0.0,0.0
703,2617279405.3560085,0,1.9247121002519938,54702867.870333984,0,0.05628651708532502,0.0,0.0
704,2343076086.032629,0,1.9408068309125417,0.0,0,0.0,0.0,0.0
705,74410156.80293246,0,0.0559789784656351,736102092.1165104,0,0.6655412581950125,0.0,0.0
706,341799000.18516886,0,0.305577721748572,11982846.255577415,0,0.014852195580312946,0.0,0.0
707,2313458075.7332034,0,1.9099955806699445,0.0,0,0.0,0.0,0.0
708,0.0,0,0.0,79565567.5354298,0,0.10322457212044825,0.0,0.0
709,198275052.79419798,0,0.1483753825377021,354622355.2943204,0,0.33694627871523025,0.0,0.0
710,828389371.75243,0,0.7216437451836877,48354290.358764224,0,0.05830535635402242,0.0,0.0
711,92625377.52530585,0,0.05950540267305708,32035667.490824334,0,0.027844591351879097,0.0,0.0
712,464460872.19490725,0,0.31210584437722094,0.0,0,0.0,0.0,0.0
713,86214053.39208184,0,0.06895009703070495,31728328.295528114,0,0.034041133408623275,0.0,0.0
714,3053383029.8697443,0,1.9452453020854148,254995034.32687944,0,0.20005907940756032,0.0,0.0
715,0.0,0,0.0,38261971.91086723,0,0.034766260896578804,0.0,0.0
716,2873360060.7304177,0,1.888482413212221,213206316.86694682,0,0.18811951440300884,0.0,0.0
717,164318939.8794685,0,0.14607605560444933,0.0,0,0.0,0.0,0.0
718,57475393.528125614,0,0.03866377811455376,37586633.93296397,0,0.033578406252411465,0.0,0.0
719,0.0,0,0.0,12374027.5823707,0,0.015799720590164462,0.0,0.0
720,3298916747.2807546,0,1.9408068309125417,0.0,0,0.0,0.0,0.0
721,136131001.9998951,0,0.08541852138372016,1147671796.5048976,0,0.8606640710165231,0.0,0.0
722,2136416857.1902504,0,1.9407161581748973,0.0,0,0.0,0.0,0.0
723,18713491.81817828,0,0.013420268905430674,5108569.096626649,0,0.0050291740211081005,0.0,0.0
724,20685552.020039506,0,0.013250328224872567,164441787.80454507,0,0.13376229853257582,0.0,0.0
725,813173024.3883734,0,0.6190772052883189,0.0,0,0.0,0.0,0.0
726,829251942.6229918,0,0.6166327604424995,4399148.411742116,0,0.004628966847301432,0.0,0.0
727,161145400.8700357,0,0.14269579277972438,12212591.904784137,0,0.014641327454839604,0.0,0.0
728,0.0,0,0.0,728150268.897909,0,0.8540847449151454,0.0,0.0
729,233811716.3312407,0,0.18428601309360731,0.0,0,0.0,0.0,0.0
730,0.0,0,0.0,110899228.90167283,0,0.0911924091283505,0.0,0.0
731,0.0,0,0.0,164341399.07069883,0,0.13705384786282254,0.0,0.0
732,55278486.92262752,0,0.03905455853580679,24135620.226465773,0,0.023043811616182977,0.0,0.0
733,16244395.756802022,0,0.013166478390390918,56805590.45622467,0,0.05991665291101518,0.0,0.0
734,0.0,0,0.0,619852625.9764555,0,0.4845986845281303,0.0,0.0
735,2599465457.4683247,0,1.8990232491241312,0.0,0,0.0,0.0,0.0
736,713710727.3667936,0,0.48274435964987517,303953578.0542004,0,0.26537810910622844,0.0,0.0
737,1768331774.4417846,0,1.510058412046222,0.0,0,0.0,0.0,0.0
738,81130357.60693169,0,0.0583864056089869,4996619.776667738,0,0.005013451503818445,0.0,0.0
739,2806309180.091405,0,1.9108279062823885,0.0,0,0.0,0.0,0.0
740,2679522587.810488,0,1.9263975915089828,21361277.03759746,0,0.022337107564890737,0.0,0.0
741,17004110.556073196,0,0.013045045074146215,347837262.86994725,0,0.32827844529068306,0.0,0.0
742,715246249.0029608,0,0.4742248221056315,32653772.29704024,0,0.028740620129138854,0.0,0.0
743,2788889154.3206463,0,1.8958883357460286,0.0,0,0.0,0.0,0.0
744,136288091.83577663,0,0.10792248132879384,56589779.20022544,0,0.05946556154259121,0.0,0.0
745,3366048342.1176834,0,1.952804568033265,0.0,0,0.0,0.0,0.0
746,2282210466.5981545,0,1.9407161581748973,399266891.4477118,0,0.44607712401652183,0.0,0.0
747,0.0,0,0.0,73009175.59225634,0,0.07761611813757655,0.0,0.0
748,51087296.020792894,0,0.03789925326667401,950392103.6034489,0,0.8301899731592288,0.0,0.0
749,186464908.98088166,0,0.14768289978619153,715460235.533468,0,0.6945781019311602,0.0,0.0
750,2895020359.515995,0,1.5541498469876611,0.0,0,0.0,0.0,0.0
751,941152490.208337,0,0.8756174384611202,0.0,0,0.0,0.0,0.0
752,855105359.0913415,0,0.7265095088877567,0.0,0,0.0,0.0,0.0
753,2327980792.6833396,0,1.9251014609176984,12277993.011065751,0,0.014795633562664213,0.0,0.0
754,203803574.70163116,0,0.1442697432594484,4811768.248009093,0,0.0046654416888593465,0.0,0.0
755,2927689310.42952,0,1.9335708328351577,44330468.156592265,0,0.041432478481953285,0.0,0.0
756,2587018547.9942236,0,1.887556862834132,32736378.685938388,0,0.030898864118389012,0.0,0.0
757,14954793.761064973,0,0.013766821434325921,116434377.67823303,0,0.1364623256051295,0.0,0.0
758,288758015.0895282,0,0.1812589447160428,162410566.7026513,0,0.13397611943028753,0.0,0.0
759,2798056535.043758,0,1.9037505264582921,587356156.7179172,0,0.5186731474820898,0.0,0.0
760,0.0,0,0.0,13574058.805838834,0,0.015977431921258604,0.0,0.0
761,583893314.3484304,0,0.4740464455132616,0.0,0,0.0,0.0,0.0
762,0.0,0,0.0,965459032.2592452,0,0.8734884721081033,0.0,0.0
763,3135994893.8854218,0,1.935385370913696,3705172.893276558,0,0.002806855731578547,0.0,0.0
764,0.0,0,0.0,696091801.2452456,0,0.6674758215032539,0.0,0.0
765,127764225.27603564,0,0.1074325150039858,68131849.90937576,0,0.07575676956024349,0.0,0.0
766,20596839.89468776,0,0.013184230327388786,26946097.69759652,0,0.022999011418097265,0.0,0.0
767,171053545.23322108,0,0.14257626027404063,148024094.24024403,0,0.16053073814740054,0.0,0.0
768,2909334809.304186,0,1.9183338786757709,0.0,0,0.0,0.0,0.0
769,0.0,0,0.0,87323012.94486387,0,0.07801731304588067,0.0,0.0
770,17996305.494665176,0,0.013645489114289965,44375197.846129134,0,0.04431446409455449,0.0,0.0
771,707948954.1883491,0,0.6228858449122265,216633222.50097778,0,0.24731004111671584,0.0,0.0
772,14503717.586558871,0,0.01369777711864385,49456308.87919256,0,0.06097468139053472,0.0,0.0
773,1394857216.6322381,0,0.8836749126940848,0.0,0,0.0,0.0,0.0
774,1469943514.5612636,0,0.8880461472427892,0.0,0,0.0,0.0,0.0
775,0.0,0,0.0,13384646.352131234,0,0.015556715137455018,0.0,0.0
776,3662543900.0371227,0,1.9483168315857045,51438321.60805763,0,0.03720656545008711,0.0,0.0
777,48283915.48454111,0,0.041441527843275934,83443707.20410295,0,0.0934076366027772,0.0,0.0
778,57014513.903749794,0,0.04050011753644735,806546696.9416853,0,0.6859474174161784,0.0,0.0
779,3866598303.813974,0,1.8875227111950539,390860126.0241046,0,0.2565190433648447,0.0,0.0
780,2863840668.8053937,0,1.8805807763163092,15260115.69457343,0,0.014556555072686661,0.0,0.0
781,909561638.8441312,0,0.6063807427926362,786350220.1498829,0,0.6600790143114302,0.0,0.0
782,2892270522.4045987,0,1.904173258075902,0.0,0,0.0,0.0,0.0
783,582503283.9463876,0,0.47266967703749246,0.0,0,0.0,0.0,0.0
784,70625978.59832492,0,0.04129883055847514,19820198.005785733,0,0.01583575182346495,0.0,0.0
785,65303142.79712938,0,0.04168140123152511,427188229.95429146,0,0.33947967726429384,0.0,0.0
786,3104349410.8935356,0,1.9108436438803758,34843729.10676142,0,0.026148703294113215,0.0,0.0
787,15838708.926218275,0,0.013720039387619554,20260204.04755872,0,0.02352777784236286,0.0,0.0
788,2769771586.6494164,0,1.9226067011172217,0.0,0,0.0,0.0,0.0
789,18326913.355042905,0,0.013935888804106396,27820194.553316735,0,0.028289912257375628,0.0,0.0
790,18563560.873713113,0,0.014143755507393913,362520051.6814443,0,0.3398692260593163,0.0,0.0
791,287184104.1633945,0,0.21159159919686213,949827783.5738726,0,0.8512658084428208,0.0,0.0
792,0.0,0,0.0,1010261262.3393692,0,0.8662496805370241,0.0,0.0
793,3088177416.670727,0,1.8983058776436899,851822871.0522964,0,0.6381517650563033,0.0,0.0
794,2304347363.882386,0,1.9005209479525234,3365145.741039616,0,0.0037534108292108003,0.0,0.0
795,3070053867.97937,0,1.8842552894605575,0.0,0,0.0,0.0,0.0
796,2464024930.262211,0,1.9164679329866798,12526729.506293606,0,0.013651138132951848,0.0,0.0
797,2989577958.2226768,0,1.9346189099095872,0.0,0,0.0,0.0,0.0
798,1307266923.5364244,0,1.0668166933231147,0.0,0,0.0,0.0,0.0
799,586644206.8244174,0,0.47677196423036294,118657732.48999317,0,0.12740499773873823,0.0,0.0
800,204400505.98361906,0,0.1412540973292842,1009569154.8142904,0,0.838643818414508,0.0,0.0
801,90799009.75585164,0,0.07645723652572875,121853831.19202384,0,0.13308522093794622,0.0,0.0
802,14162770.542746298,0,0.013324949478737049,238087955.29738784,0,0.2776128097241628,0.0,0.0
803,2795687065.0260344,0,1.9452453020854148,0.0,0,0.0,0.0,0.0
804,2112255601.8260438,0,1.2605158486331298,0.0,0,0.0,0.0,0.0
805,3316120856.6900134,0,1.9164679329866798,0.0,0,0.0,0.0,0.0
806,20089752.211405043,0,0.013790248465295772,105080787.03220423,0,0.09289219967617769,0.0,0.0
807,0.0,0,0.0,44777305.00496361,0,0.045096841270449835,0.0,0.0
808,109067842.24628046,0,0.0869086704978166,910638710.8481765,0,0.8668437736032216,0.0,0.0
809,187569437.51962882,0,0.13880110263496964,0.0,0,0.0,0.0,0.0
810,2344070428.908179,0,1.9418413287602694,0.0,0,0.0,0.0,0.0
811,113546509.91991529,0,0.07600378157276416,471517685.7881081,0,0.39314835228607986,0.0,0.0
812,153273850.68918806,0,0.10694617935192738,545163382.9790335,0,0.47198222203141854,0.0,0.0
813,3359784815.0113635,0,1.880718622914645,0.0,0,0.0,0.0,0.0
814,662366994.0928265,0,0.6224756797850777,0.0,0,0.0,0.0,0.0
815,15929434.63823881,0,0.0138110140178047,262055109.86277044,0,0.28151435991232376,0.0,0.0
816,2738171668.126522,0,1.8950126776256062,14507160.33620191,0,0.01456595152061324,0.0,0.0
817,14596053.48810348,0,0.013798746981489952,22309832.53491681,0,0.028199543862176817,0.0,0.0
818,1292346629.0861857,0,0.8746370299012323,167682305.07717174,0,0.14820658515927634,0.0,0.0
819,256812102.35633442,0,0.17665000343502987,22315311.223270107,0,0.02058002557670575,0.0,0.0
820,2455228884.552084,0,1.9078562443917924,0.0,0,0.0,0.0,0.0
821,1174380245.5712628,0,0.8842443947946966,0.0,0,0.0,0.0,0.0
822,355183852.44338286,0,0.2969564624438336,80415048.14011577,0,0.08887575732292813,0.0,0.0
823,44901430.20904581,0,0.04085144103303076,3964552.3974765525,0,0.004960478431835223,0.0,0.0
824,17557521.546860248,0,0.01353997335161105,15138679.868043171,0,0.015816995764202642,0.0,0.0
825,774070322.1887821,0,0.6249035678658671,0.0,0,0.0,0.0,0.0
826,2771040868.2792807,0,1.8805807763163092,0.0,0,0.0,0.0,0.0
827,0.0,0,0.0,51572778.2241576,0,0.044397787434331204,0.0,0.0
828,0.0,0,0.0,1080176343.539618,0,0.8648635088667955,0.0,0.0
829,3384646761.7320604,0,1.8983058776436899,0.0,0,0.0,0.0,0.0
830,121373809.66294605,0,0.10859783133036116,115884391.26804927,0,0.13518377494305722,0.0,0.0
831,2924675559.3004217,0,1.9310686691933383,102880487.54587008,0,0.09013563656249139,0.0,0.0
832,2977248386.6369724,0,1.9245906786933227,0.0,0,0.0,0.0,0.0
833,783089330.2447923,0,0.48089517653494146,259927665.8655367,0,0.21200895344620316,0.0,0.0
834,2695891655.9389286,0,1.9412018410273695,35115127.92071195,0,0.036368512055042566,0.0,0.0
835,130247111.33378127,0,0.09315476555755078,4896931.314981628,0,0.004825773515128369,0.0,0.0
836,2922410801.3709717,0,1.8800045520964264,0.0,0,0.0,0.0,0.0
837,1608486966.7144687,0,0.8756490277944315,1219201531.6863,0,0.8269523704789938,0.0,0.0
838,658314079.7520653,0,0.47725793555275475,0.0,0,0.0,0.0,0.0
839,65953202.686837986,0,0.040808370222371965,272382199.0205658,0,0.21353113907191412,0.0,0.0
840,2644808345.567795,0,1.8950126776256062,0.0,0,0.0,0.0,0.0
841,0.0,0,0.0,87735063.15273605,0,0.09216045455876622,0.0,0.0
842,220209589.9378386,0,0.14591199219850262,247727806.73506823,0,0.2121200675485025,0.0,0.0
843,2582214414.6845675,0,1.8922802036152344,0.0,0,0.0,0.0,0.0
844,2695891655.9389286,0,1.9412018410273695,40398384.1928916,0,0.04087553948595734,0.0,0.0
845,0.0,0,0.0,23051885.323712267,0,0.023378368500606254,0.0,0.0
846,2844548430.6524696,0,1.9436333921448399,0.0,0,0.0,0.0,0.0
847,21102970.605180595,0,0.013802740114856937,17939094.993101433,0,0.01588887738478275,0.0,0.0
848,3294929423.5784016,0,1.9378604847117225,0.0,0,0.0,0.0,0.0
849,0.0,0,0.0,17958228.96107144,0,0.015920941414381697,0.0,0.0
850,14373626.704599854,0,0.013555521957983659,91551466.14581376,0,0.11059455231509921,0.0,0.0
851,238026512.1089892,0,0.14840291706617897,265909758.82331902,0,0.21439758391839298,0.0,0.0
852,65588789.0021681,0,0.040544351756836156,18505826.825220115,0,0.015526015642945696,0.0,0.0
853,1493912935.025466,0,1.0593397363211399,0.0,0,0.0,0.0,0.0
854,0.0,0,0.0,40995683.58928676,0,0.04399318900083334,0.0,0.0
855,21986061.127282806,0,0.013766821434325921,53910063.92645256,0,0.044490825483061464,0.0,0.0
856,0.0,0,0.0,114407361.43188377,0,0.11135981843909173,0.0,0.0
857,2336650833.998196,0,1.934121756480562,0.0,0,0.0,0.0,0.0
858,0.0,0,0.0,87640916.96826178,0,0.10409652884563712,0.0,0.0
859,3225304238.1945877,0,1.8864249551016203,0.0,0,0.0,0.0,0.0
860,59828526.58735521,0,0.05931969748215574,46216277.262321465,0,0.06076604393476086,0.0,0.0
861,2026110716.8856363,0,1.4959534292935617,865765158.4293108,0,0.8076751452158824,0.0,0.0
862,2592041649.090998,0,1.9013682118065536,0.0,0,0.0,0.0,0.0
863,381351018.4844806,0,0.36182074792523844,41246632.651792705,0,0.05221403965056243,0.0,0.0
864,14829135.673330117,0,0.013632977999178708,64695795.835063994,0,0.07706653168456166,0.0,0.0
865,2336515279.6890707,0,1.933980695481789,3814202.1363619263,0,0.004605744927739557,0.0,0.0
866,2456735931.4559536,0,1.9093316470279054,769098716.0863227,0,0.7353725052073634,0.0,0.0
867,1016347661.0018749,0,0.617706912566611,1106604871.6538534,0,0.83262315313067,0.0,0.0
868,2675663559.279053,0,1.9229076384282462,0.0,0,0.0,0.0,0.0
869,0.0,0,0.0,38790574.97623996,0,0.02840799543706521,0.0,0.0
870,17293679.371870097,0,0.013849977147877526,594605268.5683901,0,0.5710277745466462,0.0,0.0
871,372372319.21640146,0,0.3052145177820561,120848665.3563476,0,0.13080152221786165,0.0,0.0
872,2977397678.420969,0,1.9247121002519938,23646481.410656534,0,0.02002512598630919,0.0,0.0
873,17744798.773325298,0,0.013707459716438965,15055304.841712274,0,0.01565182930221489,0.0,0.0
874,339998735.9153821,0,0.24930543688770412,0.0,0,0.0,0.0,0.0
875,3650446993.741332,0,1.9402403235171068,0.0,0,0.0,0.0,0.0
876,2569230953.5067663,0,1.880270729027544,0.0,0,0.0,0.0,0.0
877,2811089962.8310585,0,1.9149280390277617,0.0,0,0.0,0.0,0.0
878,241657789.14085156,0,0.21215553599085646,20040124.994547017,0,0.023616273138859008,0.0,0.0
879,13629164.941571228,0,0.013758499972237572,577465928.157714,0,0.6904300648079396,0.0,0.0
880,1316067183.6762738,0,0.8721611585276231,60968472.682672344,0,0.05452454137434939,0.0,0.0
881,3651159724.5371675,0,1.9407161581748973,0.0,0,0.0,0.0,0.0
882,3072851823.2313414,0,1.8864249551016203,0.0,0,0.0,0.0,0.0
883,2739821548.710988,0,1.8964530903944896,14583907.718353987,0,0.014717988576968362,0.0,0.0
884,46542030.112413295,0,0.040863112751673314,13080337.693022665,0,0.015608072864125097,0.0,0.0
885,19129679.97810237,0,0.013766821434325921,5093467.870211918,0,0.005001320316554476,0.0,0.0
886,0.0,0,0.0,25473911.926956207,0,0.02740623529716045,0.0,0.0
887,0.0,0,0.0,130689032.73204283,0,0.1351861307030911,0.0,0.0
888,17661515.99717103,0,0.013632977999178708,15138896.426237194,0,0.015817424767374164,0.0,0.0
889,3127313326.8958626,0,1.9286513893841977,15741468.413478248,0,0.013527509030132858,0.0,0.0
890,2251021314.482931,0,1.9074073111277003,11810905.384600438,0,0.014435717941152951,0.0,0.0
891,3037187909.2472496,0,1.9322914620441156,0.0,0,0.0,0.0,0.0
892,82740856.82431993,0,0.07025142127614771,23988930.22931487,0,0.027443779984585664,0.0,0.0
893,171606567.55051103,0,0.1431307998822632,4133521.3984180233,0,0.004787833363726398,0.0,0.0
894,43465738.74572234,0,0.04055518530214024,180140900.0452204,0,0.212933431099246,0.0,0.0
895,0.0,0,0.0,75002545.40361516,0,0.06154778711164484,0.0,0.0
896,3624485981.364629,0,1.9229076384282462,0.0,0,0.0,0.0,0.0
897,56408941.483024,0,0.039995868079014396,64469693.33456006,0,0.06009308447466381,0.0,0.0
898,98131712.54719281,0,0.06899609737150543,147961267.3321371,0,0.13492519618626278,0.0,0.0
899,47795426.6189526,0,0.04095169874293869,100030621.60486506,0,0.11095735846054804,0.0,0.0
900,58226109.32426786,0,0.04150899164054253,29115144.824527606,0,0.02786225414964066,0.0,0.0
901,204543165.41934204,0,0.14137288732136272,0.0,0,0.0,0.0,0.0
902,0.0,0,0.0,840026689.449666,0,0.8416453050308685,0.0,0.0
903,0.0,0,0.0,279543451.6852924,0,0.28319920845071167,0.0,0.0
904,1353525352.5909002,0,0.7406027085273378,0.0,0,0.0,0.0,0.0
905,0.0,0,0.0,67902872.58247438,0,0.06061553354474957,0.0,0.0
906,3638541950.305825,0,1.9322914620441156,0.0,0,0.0,0.0,0.0
907,3933315934.4439516,0,1.9286513893841977,0.0,0,0.0,0.0,0.0
908,975349275.1449122,0,0.7358958728288428,0.0,0,0.0,0.0,0.0
909,2794535928.8664064,0,1.9442396951242746,53869376.5732543,0,0.05054184716631023,0.0,0.0
910,18333995.950707,0,0.013420268905430674,144706277.61673576,0,0.13458619845896827,0.0,0.0
911,47180453.78323245,0,0.04033503864672597,38718386.96659739,0,0.043973964430230814,0.0,0.0
912,3146629231.5811334,0,1.9436333921448399,818155019.7434415,0,0.6528252480391143,0.0,0.0
913,0.0,0,0.0,238243910.56139326,0,0.21534601005281495,0.0,0.0
914,50907027.681232095,0,0.041246986937951674,131107171.59003468,0,0.13677215458567468,0.0,0.0
915,1275094761.298334,0,0.8602557024978901,39853275.97804734,0,0.035948487069883545,0.0,0.0
916,153022331.1311412,0,0.10673674345898015,235003573.96890545,0,0.2105013576930497,0.0,0.0
917,2766154706.973483,0,1.9194472392488238,209337467.02181318,0,0.19739942883811146,0.0,0.0
918,0.0,0,0.0,4279875.451302285,0,0.0051129102275800226,0.0,0.0
919,2341147897.0260496,0,1.9388007855744323,12455886.30257092,0,0.015215351561042872,0.0,0.0
920,0.0,0,0.0,259638283.39934546,0,0.27767046082140157,0.0,0.0
921,0.0,0,0.0,30810996.076057933,0,0.028353931144206902,0.0,0.0
922,56133249.84291392,0,0.04073380114351105,443751391.5756019,0,0.39768231046612196,0.0,0.0
923,109358909.58022368,0,0.09211434523860186,4084871.24458618,0,0.004679773223798747,0.0,0.0
924,1012003533.2601199,0,0.8827301242490616,11491055.10248867,0,0.01366097200889347,0.0,0.0
925,2624563279.0512257,0,1.9314511306883082,13935557.918685675,0,0.015067476512043682,0.0,0.0
926,2128832365.634882,0,1.9320616374161106,0.0,0,0.0,0.0,0.0
927,2314327306.020591,0,1.9108994870127394,0.0,0,0.0,0.0,0.0
928,733019576.8505777,0,0.4706515645400514,48982566.59429793,0,0.041863857298408684,0.0,0.0
929,158204244.026545,0,0.14405069759821637,0.0,0,0.0,0.0,0.0
930,2136416857.1902504,0,1.9407161581748973,0.0,0,0.0,0.0,0.0
931,3273725434.627395,0,1.922191527143134,5511542.515683611,0,0.0048426388503658,0.0,0.0
932,0.0,0,0.0,855144804.9275666,0,0.8645187627274215,0.0,0.0
933,2762326112.6399975,0,1.9161036888372194,0.0,0,0.0,0.0,0.0
934,0.0,0,0.0,5432418.607327212,0,0.00516169263162885,0.0,0.0
935,2698580339.6572227,0,1.9436333921448399,3833925.9811027357,0,0.0037024981521394783,0.0,0.0
936,252673102.60172895,0,0.1437584604487599,19340744.245085284,0,0.015109839521002894,0.0,0.0
937,106217011.54849428,0,0.07162573164879872,859195145.3684142,0,0.7018786903123684,0.0,0.0
938,2618765918.0682015,0,1.9168051471110668,39467172.60317843,0,0.040566681475244996,0.0,0.0
939,0.0,0,0.0,4005982.977033899,0,0.005058228941572531,0.0,0.0
940,1427879390.748711,0,1.0704584214056612,0.0,0,0.0,0.0,0.0
941,2992399088.665707,0,1.9369136779356746,15296662.651414324,0,0.014041353958803246,0.0,0.0
