A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR_Total_Costs,Expected_Evacuation_Costs
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
208981551.1732378,95213987.28559849,0.128437430390191,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,25587909.399755217,28798397.130608946,0.040789113589020876,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,4103332.7360897516,119047428.63319229,0.0035834407268160104,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,667597.0611623069,28798397.130608946,0.0017277681193745087,225360.84144046047,16563094.679399516,0.00015977330584777296,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,47373374.56966717,47842699.56310011,0.05222091725615851,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,4858088.834992679,16563094.679399516,0.002045969249543145,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,278327.1412708283,16563094.679399516,0.00015886439842016322,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,4677711.399553079,28798397.130608946,0.00977598150770502,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,29608.757411030998,28798397.130608946,5.0656930953635006e-05,259798.86694661854,16563094.679399516,0.00016272240318698797,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,17824467.766018778,28798397.130608946,0.022695801801902036,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
1131550172.8863885,95213987.28559849,0.5351715132732182,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,2705338.296558644,16563094.679399516,0.0009831544450333285,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,8324979.188560777,16563094.679399516,0.004699276860172505,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,7634466.313661306,28798397.130608946,0.009812133978386487,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,3769456.4746684977,28798397.130608946,0.009527826710361325,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,12291866.119678149,28798397.130608946,0.030200266713385073,2198691.6007993096,16563094.679399516,0.0015115851051668453,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,1684774.0364620327,47842699.56310011,0.001606945359009074,231374614.60379434,28798397.130608946,0.3622032250214254,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
872815000.7115183,95213987.28559849,0.5354710821887756,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,4386969.779975139,16563094.679399516,0.0017758487858745915,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,19101422.989816964,47842699.56310011,0.021240784159584594,784270.2207389015,28798397.130608946,0.0016347064305682103,22551600.86818182,16563094.679399516,0.010774090539370958,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
11208800.086285623,95213987.28559849,0.005629388141633345,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,7238050.065692026,16563094.679399516,0.002992889352476791,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,1501522.878037144,16563094.679399516,0.0009240233816416848,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,13005687.046123631,47842699.56310011,0.009286930052938664,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,254466081.98194292,28798397.130608946,0.6033988497897402,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,1302886.0392298046,28798397.130608946,0.0016843521909169178,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,12340812.033333408,28798397.130608946,0.03038538874225999,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,4929692.880359154,16563094.679399516,0.0029049436723505148,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,13787945.211832391,28798397.130608946,0.02280787655034624,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,1492832.74803671,47842699.56310011,0.0016197738319857938,0.0,28798397.130608946,0.0,7069661.110422755,16563094.679399516,0.00451399746685213,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,7642117.706929335,28798397.130608946,0.009826707271145712,3031855.400127013,16563094.679399516,0.0011109185021259524,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,818692.2390323768,28798397.130608946,0.0017414440845166755,0.0,16563094.679399516,0.0,6035733.401422044,119047428.63319229,0.006595321432585148,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,1316195.0015244663,28798397.130608946,0.0017097012217466333,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,44295.10938418374,47842699.56310011,4.542262479821371e-05,37981370.918312974,28798397.130608946,0.04673719241379891,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,20500033.261388622,47842699.56310011,0.0208576038530065,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,16802773.749785736,16563094.679399516,0.010657528884390002,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,3297749.1065827375,16563094.679399516,0.0018037869860920374,0.0,119047428.63319229,0.0,929600000.0,0.0
36674915.80130344,95213987.28559849,0.017615147453842843,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,1635854.074747026,16563094.679399516,0.0009053730965707259,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,25605292.88331186,47842699.56310011,0.021072965426490228,25115047.618344694,28798397.130608946,0.03962098718862445,0.0,16563094.679399516,0.0,108081133.15543371,119047428.63319229,0.08796195465354399,929600000.0,0.0
1177262.3098268462,95213987.28559849,0.0009653443146138039,89662491.5699309,47842699.56310011,0.0883181092347087,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,25197878.178614974,47842699.56310011,0.0204504311155805,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,20426184.480290737,28798397.130608946,0.0409170546893822,867717.0734601655,16563094.679399516,0.0004270852500226262,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,23349429.07912351,47842699.56310011,0.021164884986591873,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,688655.1693596336,28798397.130608946,0.001809452860655852,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,33103004.70596927,47842699.56310011,0.03892510348463955,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,2326034.0460883337,28798397.130608946,0.00486699713856313,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,1241740.5189036517,16563094.679399516,0.0008348234396801618,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,13773404.640471546,28798397.130608946,0.022771705940449343,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
23614107.601023253,95213987.28559849,0.01151469042694574,4774632.645912953,47842699.56310011,0.005025290057304116,0.0,28798397.130608946,0.0,5661078.036674642,16563094.679399516,0.0025853853852730387,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,20630883.988840874,47842699.56310011,0.02112597046849831,62469937.22310886,28798397.130608946,0.09771709288002903,35396339.2654628,16563094.679399516,0.016517194895866658,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,2192771.857203863,47842699.56310011,0.0015659727849223273,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,3608974.7496036277,119047428.63319229,0.004822483868947824,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,12582974.510421207,28798397.130608946,0.031303542809553164,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,695279.6893085073,16563094.679399516,0.0004339510603773588,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,1058173.2378435244,28798397.130608946,0.0018215061712658711,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,9148219.973813891,47842699.56310011,0.009221484987874402,17536282.549479783,28798397.130608946,0.022144836733051163,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,49437946.35291604,47842699.56310011,0.04002467620731598,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,10789704.567527242,28798397.130608946,0.0222015024288088,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,4900539.976319093,119047428.63319229,0.006526048660031068,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,3890390.73497639,28798397.130608946,0.005064171668066475,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,737077586.0158904,28798397.130608946,0.904308583960342,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,7282630.557805926,47842699.56310011,0.006866223105448466,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,16372510.42267238,47842699.56310011,0.021177380988387867,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,43437773.361775644,47842699.56310011,0.040165979458121684,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,39187513.25193108,47842699.56310011,0.04026749520548463,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,687367.6069423707,28798397.130608946,0.001803225986199463,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
881292313.0676873,95213987.28559849,0.5399839740060389,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,4579932.22572346,47842699.56310011,0.004657596548179209,3853682.4590177783,28798397.130608946,0.009846384153512678,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,2360988.451375607,28798397.130608946,0.004975385646863778,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,9106525.717532376,119047428.63319229,0.006146807772495657,929600000.0,0.0
0.0,95213987.28559849,0.0,26361280.54633129,47842699.56310011,0.021118891683573386,16928642.880463216,28798397.130608946,0.02098749055066417,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,840920.786779688,28798397.130608946,0.0018132351668408903,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
23487697.459914356,95213987.28559849,0.011436925653375483,0.0,47842699.56310011,0.0,1293375.4802315286,28798397.130608946,0.0016662378219738315,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,82099766.14817914,28798397.130608946,0.0997695352804228,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,2060934.3179466478,47842699.56310011,0.0016197738319857938,0.0,28798397.130608946,0.0,26299747.185055427,16563094.679399516,0.009702877493289724,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,4390727.244239673,16563094.679399516,0.001781140598866879,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,861967737.9348574,47842699.56310011,0.6888844889798132,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,49606987.17496711,28798397.130608946,0.09721952669674856,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,46421161.252429456,28798397.130608946,0.07326468675140477,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,4820509.718811708,47842699.56310011,0.004660030178835841,10875530.235701323,28798397.130608946,0.02246814540108137,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,19005981.370877396,47842699.56310011,0.021028792338691718,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,17841997.0468349,28798397.130608946,0.022729422150956573,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,4505669.691612735,28798397.130608946,0.007646120421136746,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
